Odds 1,Odds 2,Odds 3,Odds 4,Odds 5,Results
8,10,8,8,6,38
10,6,12,6,6,38
3,12,8,12,10,38
12,10,3,5,7,37
10,7,5,8,10,37
12,3,7,12,4,37
12,10,7,3,5,37
10,12,5,6,4,37
10,4,6,12,8,37
10,6,10,6,8,37
12,10,5,4,6,37
12,5,7,5,10,37
10,5,7,7,12,37
3,12,6,12,12,37
10,4,10,10,6,37
12,6,7,4,10,37
10,4,3,12,12,37
10,5,10,8,7,37
7,7,5,12,12,37
12,4,7,10,5,37
7,10,8,5,12,37
3,12,10,12,7,37
5,10,8,12,8,37
12,5,5,12,3,37
6,7,7,12,12,37
10,5,10,10,4,37
8,12,5,7,8,37
8,8,6,12,6,37
6,12,7,10,6,37
8,6,12,5,12,37
12,5,6,8,7,37
12,4,8,7,8,37
10,8,6,7,8,37
4,12,10,8,10,37
10,6,12,3,10,37
10,7,6,12,3,37
8,10,3,12,7,37
10,10,5,7,6,37
7,7,12,8,8,37
8,7,8,7,12,37
8,8,6,8,12,37
10,6,12,5,7,37
10,8,5,10,5,37
10,4,7,12,7,37
12,6,12,4,4,37
7,10,7,6,12,37
12,12,3,5,4,37
10,8,8,8,4,37
12,3,10,7,7,37
10,10,5,3,12,37
7,10,7,12,4,37
8,7,12,5,10,37
8,12,10,6,3,37
10,8,4,12,4,37
10,12,4,6,6,37
3,12,12,6,12,37
12,3,10,5,10,37
8,12,7,5,8,37
10,8,12,4,5,37
10,7,8,10,3,37
8,12,6,6,8,37
6,12,6,8,10,37
8,4,7,12,12,37
10,5,12,6,7,37
6,6,12,12,7,37
7,12,12,5,4,37
12,7,4,8,6,37
5,12,12,7,6,37
12,5,4,10,7,37
8,12,8,7,4,37
6,6,8,12,12,37
8,12,5,4,12,37
3,12,12,10,7,37
10,6,5,12,6,37
4,12,12,6,10,37
10,12,3,6,7,37
10,5,8,12,4,37
10,8,7,8,5,37
10,10,4,10,4,37
12,6,7,6,7,37
10,10,6,6,6,37
6,10,8,10,8,37
7,10,10,7,7,37
10,3,10,7,12,37
7,12,8,3,12,37
8,10,6,7,10,37
7,4,12,12,8,37
12,5,10,7,4,37
8,12,8,4,8,37
6,12,8,6,10,37
6,10,12,10,3,37
12,8,3,10,3,37
7,12,3,12,6,37
8,12,8,6,5,37
7,10,6,7,12,37
6,8,10,12,6,37
8,12,6,3,12,37
8,7,12,10,3,37
12,5,12,6,3,37
8,6,6,12,10,37
5,7,10,12,10,37
7,12,6,10,5,37
10,4,12,10,3,37
7,7,7,10,12,37
5,10,10,12,5,37
4,12,8,10,10,37
10,7,8,5,10,37
12,5,3,10,8,37
8,7,6,12,8,37
8,12,8,8,3,37
8,12,12,4,3,37
7,6,12,10,7,37
10,6,4,10,10,37
12,5,7,8,6,37
12,3,10,8,6,37
12,8,10,4,3,37
12,8,3,4,12,37
12,5,12,5,4,37
12,3,8,12,3,37
6,6,10,10,12,37
8,10,8,10,3,37
10,12,6,6,3,37
10,4,8,12,6,37
4,6,12,12,12,37
5,12,4,10,12,37
12,7,7,4,8,37
10,3,8,10,10,37
3,10,10,12,10,37
5,12,8,8,10,37
12,5,12,3,7,37
10,3,12,8,8,37
6,12,5,12,6,37
10,5,12,7,6,37
10,12,6,4,6,37
12,8,5,8,3,37
8,6,6,10,12,37
10,12,5,5,6,37
10,12,4,5,7,37
12,5,8,3,12,37
10,6,12,8,3,37
4,12,4,12,12,37
8,7,8,12,5,37
12,10,3,7,4,37
10,7,3,12,7,37
7,8,8,12,6,37
12,8,7,3,8,37
12,3,5,8,12,37
12,10,5,6,3,37
10,8,6,10,4,37
10,12,4,3,10,37
12,8,5,6,6,37
10,10,5,8,5,37
8,3,12,10,10,37
6,3,12,12,12,37
3,12,10,8,12,37
12,5,5,8,8,36
5,12,7,10,8,36
10,6,6,8,10,36
12,3,6,12,5,36
8,5,12,10,6,36
10,6,12,7,4,36
7,12,10,6,5,36
12,3,10,10,3,36
6,12,7,12,3,36
10,6,10,8,5,36
12,4,10,8,4,36
7,3,12,10,12,36
10,5,12,4,10,36
8,10,8,5,10,36
4,12,6,10,12,36
12,7,10,3,6,36
12,7,4,4,12,36
8,10,8,7,7,36
12,5,10,6,5,36
10,4,7,8,12,36
12,7,10,5,3,36
8,10,7,10,4,36
10,3,10,8,10,36
4,10,10,10,10,36
7,12,10,4,8,36
4,12,10,12,4,36
12,4,12,7,3,36
8,8,10,4,12,36
8,12,7,8,4,36
10,12,4,8,3,36
6,10,10,8,8,36
10,7,12,6,4,36
8,7,10,8,8,36
8,12,4,10,5,36
12,4,3,12,7,36
12,7,3,5,12,36
4,12,10,10,7,36
7,8,10,10,6,36
12,7,5,7,6,36
10,8,10,7,3,36
10,3,10,12,5,36
12,8,6,5,6,36
7,10,12,3,10,36
7,8,7,10,10,36
12,4,5,8,10,36
12,10,5,3,7,36
8,12,6,8,5,36
10,10,4,8,6,36
10,8,5,8,8,36
10,5,12,8,4,36
10,10,4,10,3,36
4,12,5,12,10,36
8,10,6,5,12,36
8,7,12,7,7,36
12,6,6,6,8,36
6,12,7,7,10,36
6,10,10,5,12,36
12,10,4,4,7,36
10,8,8,7,5,36
10,4,5,10,12,36
10,8,4,6,12,36
4,12,12,8,7,36
12,6,10,6,3,36
10,12,3,8,4,36
4,12,12,10,4,36
3,10,8,12,12,36
3,12,8,10,12,36
10,8,8,5,8,36
12,6,4,10,5,36
12,12,3,4,5,36
10,8,7,6,8,36
10,7,12,3,8,36
8,6,8,8,12,36
8,12,5,10,4,36
12,10,3,4,8,36
12,12,5,3,4,36
3,10,12,12,7,36
4,12,8,8,12,36
5,12,6,12,7,36
10,10,8,5,5,36
10,7,10,6,6,36
8,10,5,12,4,36
3,12,7,12,10,36
7,10,5,8,12,36
5,6,12,10,12,36
12,7,7,6,5,36
7,6,6,12,12,36
10,10,3,6,10,36
8,5,10,12,6,36
10,10,8,3,8,36
8,10,5,10,7,36
10,8,3,10,8,36
8,5,12,6,12,36
8,12,7,7,5,36
4,12,8,12,7,36
10,7,8,7,7,36
10,4,12,8,6,36
5,12,5,12,8,36
12,5,8,7,6,36
3,10,10,10,12,36
7,12,7,5,10,36
10,3,8,12,7,36
7,12,8,8,5,36
4,10,8,12,10,36
5,12,8,10,7,36
10,10,7,7,3,36
12,5,7,10,3,36
8,3,8,12,12,36
5,12,12,4,10,36
10,5,7,12,5,36
7,6,8,10,12,36
10,3,12,10,5,36
12,6,6,8,5,36
10,4,12,4,12,36
8,8,8,10,6,36
6,12,4,12,7,36
10,10,3,10,5,36
10,3,4,12,12,36
10,12,4,7,4,36
10,12,5,7,3,36
12,4,10,5,8,36
8,8,12,8,4,36
3,12,10,12,6,36
10,4,10,7,10,36
12,6,8,3,10,36
4,12,7,12,8,36
7,8,10,7,10,36
10,10,6,8,3,36
12,6,3,12,4,36
8,10,7,6,10,36
8,3,12,12,7,36
8,4,12,12,5,36
12,8,3,5,10,36
10,8,3,7,12,36
7,8,12,4,12,36
6,7,12,7,12,36
8,12,5,5,10,36
10,6,6,10,7,36
8,6,10,10,7,36
7,7,10,12,5,36
12,10,6,5,3,36
7,6,10,8,12,36
12,8,7,5,5,36
5,10,12,10,5,36
10,3,6,10,12,36
8,6,7,12,8,36
8,12,10,5,4,36
4,7,12,12,10,36
10,5,6,12,6,35
7,7,6,12,10,35
7,12,5,5,12,35
10,4,10,12,3,35
8,8,8,7,10,35
10,6,7,7,10,35
10,3,10,10,7,35
8,10,5,6,12,35
8,8,4,10,12,35
10,12,3,7,5,35
10,3,12,5,12,35
6,10,10,10,5,35
8,4,12,10,8,35
7,10,4,12,8,35
10,12,7,5,3,35
7,12,6,6,10,35
5,6,10,12,12,35
8,8,7,8,10,35
7,12,5,7,10,35
7,12,4,8,10,35
10,12,5,4,7,35
7,8,10,12,3,35
5,7,12,10,10,35
8,12,6,4,10,35
10,12,7,3,6,35
3,12,12,10,6,35
7,8,7,12,7,35
7,10,10,6,8,35
10,6,10,7,6,35
12,8,4,4,10,35
12,8,3,7,7,35
12,3,8,8,8,35
6,8,12,7,10,35
7,7,12,10,5,35
12,8,8,4,5,35
12,5,10,7,3,35
7,10,6,10,8,35
12,8,6,7,3,35
12,3,12,8,3,35
5,8,7,12,12,35
12,3,5,12,6,35
7,7,8,10,10,35
12,3,4,10,10,35
12,10,4,6,4,35
8,4,12,7,12,35
8,10,10,7,4,35
10,5,10,7,8,35
10,7,5,12,4,35
10,6,12,4,8,35
12,4,12,6,4,35
8,10,12,6,3,35
5,12,10,8,7,35
12,5,12,4,5,35
12,7,5,3,12,35
12,8,7,6,3,35
12,6,3,6,12,35
5,12,6,8,12,35
8,10,7,7,8,35
12,5,8,4,10,35
8,10,12,4,6,35
10,5,8,6,12,35
6,10,12,6,8,35
8,3,10,10,12,35
6,12,8,4,12,35
10,10,3,10,4,35
12,8,7,4,6,35
8,7,3,12,12,35
12,6,10,4,6,35
8,8,5,10,10,35
10,8,6,4,12,35
3,7,12,12,12,35
12,3,10,6,8,35
10,8,5,5,12,35
10,10,4,7,7,35
8,12,3,7,10,35
10,5,12,7,5,35
12,10,3,6,5,35
5,8,10,12,8,35
12,10,8,3,3,35
6,10,6,12,8,35
4,8,12,12,8,35
12,10,7,4,3,35
7,12,3,7,12,35
10,8,3,12,5,35
10,7,10,8,3,35
7,12,8,4,10,35
10,10,12,3,3,35
5,12,8,6,12,35
10,6,4,8,12,35
6,7,12,12,5,35
12,10,4,3,8,35
4,12,7,10,10,35
10,10,4,5,10,35
8,6,12,8,7,35
8,12,4,6,10,35
7,8,5,12,10,35
10,7,4,7,12,35
6,12,10,7,6,35
12,6,7,5,8,35
6,7,8,12,10,35
10,7,3,8,12,35
12,7,8,3,8,35
8,8,8,12,3,35
12,7,8,5,5,35
10,5,3,12,10,35
5,10,6,12,10,35
8,6,12,6,10,35
5,12,7,7,12,35
4,10,12,8,10,35
12,6,3,10,6,35
8,10,8,6,8,35
10,6,4,12,7,35
12,6,8,7,4,35
12,4,6,7,10,35
10,8,10,6,4,35
10,6,12,6,5,35
7,3,10,12,12,35
8,7,5,10,12,35
12,6,4,5,12,35
8,10,7,8,7,35
10,7,12,5,5,35
10,7,7,10,4,35
10,10,5,4,10,35
10,4,12,7,7,35
10,8,10,4,7,35
6,6,12,8,12,35
12,6,12,3,5,35
4,10,6,12,12,35
10,7,5,6,12,35
7,12,4,6,12,35
12,3,12,5,7,35
10,7,7,7,8,35
6,10,8,12,5,35
12,5,7,7,7,35
12,8,10,3,4,35
10,12,6,3,7,34
10,4,8,7,12,34
5,10,8,10,10,34
6,12,3,12,8,34
3,10,12,8,12,34
5,12,10,7,8,34
12,5,3,7,12,34
12,12,3,3,6,34
4,10,10,12,7,34
7,6,12,12,4,34
12,6,10,3,7,34
12,12,3,5,3,34
6,10,6,10,10,34
8,10,3,8,12,34
4,12,10,6,12,34
7,10,12,7,4,34
8,12,10,4,5,34
8,10,6,8,8,34
5,10,10,8,10,34
4,7,10,12,12,34
10,12,3,5,8,34
8,10,4,7,12,34
7,10,12,5,7,34
6,12,6,6,12,34
5,12,8,12,4,34
12,8,5,3,10,34
8,12,6,6,7,34
3,12,5,12,12,34
12,10,5,5,4,34
8,4,8,12,10,34
8,8,3,12,10,34
8,12,4,7,8,34
6,8,7,10,12,34
8,12,5,10,3,34
8,5,7,10,12,34
6,10,7,12,6,34
8,12,8,5,6,34
8,5,12,7,10,34
8,12,3,12,3,34
10,7,10,7,4,34
8,8,6,7,12,34
4,12,12,4,12,34
10,7,6,5,12,34
6,12,10,4,10,34
7,10,6,12,5,34
6,7,10,10,10,34
8,12,5,8,6,34
6,12,6,10,7,34
12,5,6,7,8,34
7,12,7,10,3,34
10,5,5,10,10,34
7,4,12,10,10,34
10,7,4,12,5,34
8,10,10,3,10,34
12,5,8,8,4,34
7,12,8,7,6,34
10,5,8,10,6,34
4,12,8,12,6,34
7,12,6,8,7,34
10,4,12,8,5,34
7,12,7,8,6,34
6,4,12,12,10,34
10,12,6,5,4,34
12,3,10,8,5,34
8,12,3,10,6,34
8,5,7,12,10,34
12,4,6,10,6,34
12,5,4,12,4,34
12,8,8,3,6,34
8,7,12,6,8,34
12,8,6,4,7,34
5,12,3,12,10,34
3,12,7,10,12,34
8,7,12,8,5,34
12,4,8,4,12,34
12,8,5,5,7,34
10,8,12,3,6,34
10,8,12,5,3,34
7,7,12,5,12,34
12,10,4,5,5,34
8,12,4,8,7,34
8,6,12,10,4,34
10,6,8,8,7,34
10,10,3,8,7,34
12,3,7,6,12,34
8,4,10,10,10,34
12,3,12,3,10,34
10,4,8,12,5,34
6,12,8,8,7,34
5,12,5,10,10,34
12,3,4,12,7,34
7,12,8,6,7,34
12,7,12,3,3,34
10,3,12,6,10,34
4,12,12,7,8,34
7,12,7,7,7,34
10,6,8,6,10,34
6,12,4,8,12,34
4,10,12,10,7,34
10,7,6,8,8,34
10,3,7,12,8,34
8,10,7,4,12,34
12,7,3,6,10,34
10,4,8,10,8,34
6,10,12,3,12,34
8,6,4,12,12,34
12,4,5,10,7,34
8,12,3,8,8,34
12,5,3,12,5,34
12,7,6,6,6,34
12,4,10,7,5,34
12,4,8,8,6,34
8,3,12,8,12,34
12,7,10,4,4,34
10,10,5,8,4,34
6,8,8,12,8,34
7,12,5,12,3,34
6,8,12,12,3,34
5,10,8,12,7,34
12,3,12,7,4,34
8,10,4,10,8,34
6,10,4,12,10,34
10,10,7,5,6,34
8,12,7,8,3,34
10,10,5,6,7,34
6,12,5,7,12,34
10,4,10,8,8,34
12,4,10,8,3,34
7,12,5,10,6,34
7,10,8,8,8,34
6,8,12,10,6,34
6,8,5,12,12,34
8,12,7,6,6,34
12,6,5,8,6,34
10,4,12,5,10,34
8,12,12,3,4,34
8,12,6,7,6,34
8,8,12,7,5,34
8,12,5,7,7,34
6,12,12,5,6,34
8,8,10,8,6,34
10,7,12,6,3,34
12,5,6,10,4,34
8,10,3,12,6,33
12,4,7,8,7,33
8,10,12,5,4,33
4,12,10,10,6,33
8,10,6,10,5,33
7,8,8,7,12,33
8,8,12,5,8,33
7,12,4,10,7,33
12,6,12,4,3,33
10,12,4,6,5,33
7,8,7,8,12,33
7,12,4,12,4,33
8,12,7,5,7,33
7,10,6,10,7,33
10,12,8,4,3,33
12,4,8,5,10,33
7,10,7,10,6,33
5,10,7,12,8,33
6,8,10,10,8,33
8,12,6,8,4,33
10,10,10,3,5,33
6,12,6,10,6,33
12,8,4,6,7,33
10,10,8,6,3,33
10,10,6,3,10,33
7,4,10,12,10,33
6,12,7,5,12,33
7,8,6,12,8,33
7,5,12,7,12,33
3,12,12,12,3,33
8,7,10,10,5,33
7,12,7,8,5,33
7,10,10,8,5,33
6,12,10,8,4,33
10,8,4,10,6,33
10,7,10,5,7,33
4,12,10,7,10,33
8,7,7,12,6,33
7,8,3,12,12,33
6,12,8,7,8,33
12,3,8,10,5,33
8,6,10,12,4,33
8,8,5,8,12,33
8,10,10,5,7,33
7,10,7,7,10,33
5,12,10,10,4,33
5,12,7,12,5,33
6,12,6,12,4,33
6,12,6,7,10,33
10,12,7,4,4,33
6,10,8,10,7,33
12,5,10,5,6,33
12,7,4,10,3,33
5,12,10,4,12,33
12,5,8,6,7,33
5,12,6,12,6,33
7,12,3,10,8,33
6,10,12,8,5,33
10,8,3,10,7,33
6,10,6,12,7,33
10,6,10,3,12,33
7,12,3,12,5,33
12,3,7,10,6,33
6,12,8,8,6,33
12,8,6,6,4,33
7,10,10,3,12,33
12,5,4,6,12,33
6,12,5,8,10,33
7,12,6,10,4,33
6,10,8,8,10,33
10,7,4,10,8,33
7,10,5,12,6,33
10,8,4,7,10,33
5,10,10,10,7,33
10,8,3,8,10,33
12,4,6,12,3,33
8,10,5,10,6,33
6,12,4,12,6,33
8,7,6,10,10,33
12,3,6,8,10,33
6,7,12,8,10,33
3,12,12,7,10,33
6,12,8,10,4,33
8,7,10,5,12,33
4,12,7,12,7,33
7,12,8,8,4,33
5,12,8,10,6,33
6,12,5,12,5,33
10,5,10,4,12,33
12,4,7,6,10,33
7,6,12,6,12,33
8,10,5,7,10,33
12,10,6,4,4,33
10,6,5,7,12,33
8,5,5,12,12,33
10,5,8,7,10,33
10,5,7,8,10,33
6,12,7,8,7,33
12,7,6,8,3,33
4,10,8,10,12,33
12,5,12,3,6,33
10,5,12,5,8,33
10,4,4,12,10,33
6,12,5,10,8,33
7,12,6,7,8,33
12,7,4,5,10,33
12,4,8,10,3,33
12,6,3,12,3,33
10,8,6,10,3,33
10,3,12,8,7,33
7,12,12,4,5,33
7,12,5,8,8,33
5,12,12,6,7,33
7,12,10,5,6,33
12,6,7,7,5,33
7,12,5,10,5,33
12,7,3,8,7,33
10,6,7,12,3,33
12,4,4,10,8,33
10,10,8,4,6,33
8,10,4,8,10,33
8,5,10,7,12,33
7,12,7,6,8,33
7,10,8,6,10,33
5,12,7,8,10,33
12,12,4,3,5,33
8,6,10,6,12,33
5,12,7,10,7,33
7,10,8,10,5,33
10,6,12,7,3,33
7,12,4,10,6,33
7,8,12,8,6,33
8,10,4,12,5,33
6,12,7,10,5,33
10,6,10,6,7,33
10,8,6,8,6,33
5,8,12,10,8,33
12,4,10,6,6,33
12,7,7,5,6,33
8,4,12,8,10,33
7,12,6,4,12,33
7,5,12,10,8,33
8,12,4,10,4,33
10,4,10,10,5,33
6,12,3,10,10,33
12,5,5,10,5,33
10,5,10,8,6,33
12,3,6,10,7,33
6,12,7,8,8,33
10,3,10,12,4,33
10,6,6,12,4,33
8,7,4,12,10,33
6,5,12,12,8,33
10,7,6,10,5,33
12,4,8,7,7,33
8,8,3,10,12,33
12,6,8,4,8,33
8,8,10,10,3,33
12,5,10,4,7,32
12,8,4,8,4,32
8,8,6,10,8,32
12,3,12,6,5,32
7,8,12,5,10,32
12,3,10,7,6,32
5,8,12,7,12,32
8,12,5,6,8,32
12,6,6,3,12,32
10,8,5,6,10,32
12,10,4,6,3,32
8,12,5,8,5,32
12,4,12,3,8,32
10,10,4,8,5,32
12,3,8,6,10,32
8,8,7,10,7,32
10,12,4,4,8,32
10,8,4,12,3,32
8,12,3,10,5,32
5,12,6,10,8,32
7,10,6,8,10,32
4,12,8,10,8,32
5,7,12,12,7,32
10,10,6,5,7,32
5,12,10,8,6,32
12,12,3,4,4,32
10,10,4,6,8,32
7,7,8,12,7,32
7,12,6,8,6,32
5,12,12,5,8,32
8,8,10,7,7,32
6,7,10,12,7,32
12,5,5,5,12,32
10,7,4,8,10,32
5,7,8,12,12,32
12,12,5,3,3,32
12,5,4,10,6,32
12,4,6,10,5,32
6,7,6,12,12,32
10,7,8,8,5,32
5,4,12,12,12,32
5,12,8,7,10,32
7,5,7,12,12,32
5,10,12,6,10,32
10,7,10,3,10,32
3,12,10,7,12,32
12,12,4,4,3,32
8,7,8,8,10,32
10,6,5,10,8,32
3,8,12,12,10,32
6,8,6,12,10,32
12,8,8,5,3,32
7,7,10,8,10,32
8,8,5,12,7,32
12,8,5,7,4,32
7,8,5,10,12,32
6,12,10,5,8,32
6,12,5,10,7,32
10,6,8,10,4,32
3,12,8,12,8,32
12,7,3,10,4,32
4,12,8,7,12,32
5,10,6,10,12,32
6,7,12,10,7,32
8,8,12,8,3,32
5,12,5,12,7,32
7,12,7,3,12,32
6,7,8,10,12,32
10,6,7,8,8,32
10,3,12,10,4,32
4,10,12,12,4,32
10,12,5,5,5,32
5,12,12,8,4,32
7,10,8,8,7,32
8,10,7,8,6,32
8,8,12,6,6,32
10,4,12,6,8,32
8,10,4,10,7,32
8,10,8,8,5,32
7,7,12,6,10,32
12,10,3,5,6,32
12,6,5,4,12,32
10,10,3,7,8,32
10,3,8,8,12,32
12,10,3,7,3,32
10,12,8,3,4,32
12,10,6,3,5,32
12,4,5,12,4,32
7,12,3,8,10,32
7,8,12,10,3,32
10,6,10,8,4,32
8,6,12,7,8,32
5,10,8,8,12,32
10,3,12,7,8,32
6,12,3,12,7,32
7,8,8,10,8,32
4,12,10,12,3,32
6,12,7,6,10,32
5,8,8,12,10,32
12,3,7,12,3,32
12,10,7,3,4,32
6,10,6,8,12,32
10,7,8,6,8,32
12,10,5,4,5,32
7,10,4,10,10,32
6,12,12,7,3,32
5,10,4,12,12,32
4,7,12,10,12,32
7,10,4,12,7,32
12,7,5,8,4,32
12,6,8,6,5,32
4,10,10,8,12,32
10,6,3,12,8,32
8,10,6,6,10,32
10,6,12,5,6,32
12,4,7,10,4,32
8,5,12,12,3,32
12,6,10,5,4,32
6,10,10,6,10,32
12,6,5,10,3,32
10,7,12,4,6,32
12,3,8,5,12,32
12,6,3,7,10,32
8,10,8,3,12,32
7,10,7,12,3,32
10,10,5,5,8,31
8,10,12,3,7,31
7,6,7,12,10,31
10,8,5,8,7,31
12,4,12,5,5,31
12,3,8,8,7,31
8,8,7,12,4,31
7,10,3,12,8,31
5,7,12,8,12,31
10,5,10,7,7,31
12,4,3,8,12,31
7,12,4,7,10,31
7,7,4,12,12,31
8,7,10,6,10,31
10,8,6,5,10,31
7,10,6,12,4,31
10,10,6,7,4,31
10,8,10,3,8,31
12,4,8,6,8,31
8,5,12,5,12,31
12,3,7,7,10,31
7,6,12,7,10,31
8,12,7,3,10,31
8,12,8,7,3,31
7,12,8,7,5,31
10,12,3,6,6,31
10,4,10,5,12,31
10,7,12,3,7,31
7,12,12,3,6,31
6,4,12,10,12,31
10,12,3,8,3,31
12,6,7,6,6,31
4,12,5,10,12,31
6,10,7,7,12,31
10,5,10,5,10,31
10,7,5,10,6,31
12,4,7,7,8,31
12,6,7,8,3,31
10,5,5,12,7,31
12,4,12,4,6,31
10,12,5,3,8,31
6,8,12,8,8,31
7,12,8,5,8,31
8,10,5,12,3,31
10,10,7,6,4,31
8,8,10,5,10,31
6,10,5,12,8,31
6,12,10,6,7,31
7,4,8,12,12,31
7,10,5,10,8,31
5,10,10,12,4,31
7,7,6,10,12,31
8,5,12,8,8,31
5,7,10,10,12,31
6,8,10,12,5,31
4,12,7,8,12,31
4,12,12,5,10,31
8,12,4,4,12,31
8,5,10,10,8,31
5,12,8,8,8,31
8,12,3,5,12,31
10,4,8,8,10,31
10,7,5,7,10,31
12,8,3,6,8,31
8,4,6,12,12,31
12,5,3,8,10,31
8,12,7,7,4,31
12,12,4,3,4,31
12,5,8,5,8,31
12,4,10,5,7,31
8,6,12,4,12,31
12,5,8,7,5,31
4,10,12,6,12,31
12,4,10,7,4,31
12,5,7,8,5,31
12,5,12,5,3,31
12,7,4,7,7,31
12,6,12,3,4,31
6,4,10,12,12,31
7,5,10,12,8,31
3,12,10,10,8,31
4,12,3,12,12,31
6,10,7,10,8,31
10,7,3,12,6,31
12,5,7,6,8,31
12,4,4,12,5,31
10,8,7,7,6,31
12,8,4,7,5,31
10,12,4,5,6,31
7,12,10,7,3,31
7,10,12,4,8,31
6,10,4,10,12,31
7,10,12,6,5,31
7,10,4,8,12,31
6,10,8,12,4,31
12,7,7,7,3,31
5,8,12,12,5,31
4,8,10,12,10,31
10,6,6,6,12,31
4,12,6,12,8,31
8,7,12,3,12,31
7,12,10,4,7,31
6,8,10,7,12,31
10,8,7,3,12,31
12,7,8,4,6,31
12,7,5,6,7,31
5,5,12,12,10,31
8,10,3,10,8,31
12,7,10,3,5,31
12,10,5,5,3,31
8,10,8,7,6,31
12,5,10,6,4,31
8,10,7,10,3,31
8,5,8,12,8,31
12,6,6,7,6,31
8,10,6,8,7,31
5,12,4,12,8,31
10,12,3,3,10,31
10,5,10,10,3,31
12,4,6,8,8,31
10,6,10,4,10,31
12,6,4,6,10,31
12,7,5,4,10,31
6,10,10,8,7,31
5,12,8,12,3,31
8,7,10,8,7,31
8,8,7,6,12,31
7,7,12,8,7,30
6,12,6,12,3,30
10,8,10,5,5,30
10,10,3,4,12,30
6,10,7,12,5,30
12,8,8,4,4,30
7,12,5,6,10,30
12,5,10,5,5,30
8,10,10,4,8,30
12,3,5,10,8,30
12,4,12,6,3,30
10,8,12,4,4,30
7,8,6,10,10,30
4,12,12,10,3,30
5,12,7,12,4,30
12,3,12,4,8,30
12,7,3,4,12,30
12,10,4,4,6,30
12,6,10,4,5,30
4,12,12,8,6,30
10,5,12,6,6,30
7,12,12,5,3,30
8,6,5,12,10,30
12,6,5,5,10,30
12,7,8,6,3,30
10,7,7,4,12,30
3,12,12,5,12,30
10,10,6,4,8,30
8,10,7,5,10,30
5,10,5,12,10,30
5,8,10,10,10,30
12,8,3,8,5,30
6,7,12,6,12,30
5,12,5,8,12,30
8,7,5,12,8,30
12,6,8,7,3,30
7,12,5,8,7,30
6,12,12,4,7,30
8,7,6,12,7,30
7,4,10,10,12,30
10,5,7,10,7,30
7,10,5,7,12,30
8,3,12,12,6,30
10,5,3,10,12,30
8,8,4,12,8,30
12,8,7,5,4,30
10,12,6,4,5,30
12,8,3,3,12,30
12,8,7,3,7,30
5,12,3,10,12,30
4,12,10,8,8,30
10,12,6,3,6,30
10,6,8,7,8,30
8,8,12,3,10,30
10,12,4,4,7,30
12,7,3,7,8,30
7,7,10,10,7,30
8,8,12,5,7,30
8,7,4,10,12,30
7,10,7,8,8,30
12,7,6,5,7,30
12,6,4,8,7,30
10,12,7,3,5,30
12,7,6,7,4,30
10,6,7,5,12,30
10,3,10,6,12,30
10,10,5,7,5,30
5,10,10,6,12,30
10,12,5,4,6,30
10,4,6,10,10,30
12,3,8,10,4,30
10,12,3,5,7,30
8,10,10,6,5,30
10,10,7,4,7,30
7,8,12,7,7,30
12,10,5,3,6,30
10,8,6,7,7,30
7,8,10,8,8,29
10,8,4,8,8,29
6,8,12,5,12,29
12,8,3,7,6,29
4,12,10,5,12,29
6,10,12,7,6,29
10,4,7,12,6,29
12,5,6,4,12,29
3,12,12,8,8,29
4,8,12,10,10,29
12,3,4,8,12,29
7,10,10,4,10,29
6,7,10,8,12,29
6,10,5,10,10,29
5,12,10,10,3,29
10,7,7,8,6,29
6,12,10,6,6,29
8,10,3,7,12,29
5,10,5,10,12,29
6,5,10,12,10,29
10,5,12,8,3,29
12,6,3,8,8,29
12,7,4,8,5,29
8,10,7,7,7,29
8,7,12,7,6,29
12,3,10,3,12,29
10,6,12,4,7,29
6,10,12,6,7,29
12,5,8,6,6,29
7,12,3,10,7,29
12,4,5,6,12,29
10,5,8,12,3,29
12,5,12,4,4,29
6,12,8,10,3,29
6,10,8,6,12,29
12,7,4,6,8,29
6,6,12,12,6,29
5,12,12,7,5,29
6,10,12,4,10,29
8,12,4,8,6,29
3,10,12,12,6,29
10,10,10,4,3,29
10,10,3,8,6,29
10,10,8,5,4,29
12,3,5,7,12,29
12,6,4,10,4,29
10,6,5,12,5,29
7,6,10,12,6,29
12,3,10,6,7,29
7,8,10,5,12,29
10,10,6,6,5,29
7,12,7,7,6,29
7,10,10,7,6,29
10,10,4,7,6,29
7,7,7,12,8,29
7,4,12,12,7,29
5,12,12,6,6,29
8,7,12,4,10,29
6,12,4,10,8,29
8,12,8,4,7,29
12,10,6,4,3,29
5,12,10,5,10,29
10,8,3,12,4,29
8,12,5,3,12,29
12,7,7,6,4,29
6,7,12,12,4,29
10,10,4,3,12,29
10,3,7,10,10,29
4,12,12,7,7,29
6,12,10,7,5,29
12,4,7,4,12,29
10,7,10,4,8,29
8,4,10,12,7,29
8,12,3,6,10,29
6,12,12,6,4,29
10,10,7,5,5,29
12,6,8,5,6,29
4,10,7,12,10,29
8,8,8,8,8,29
6,8,8,10,10,29
10,5,4,12,8,29
10,10,3,5,10,29
10,12,4,7,3,29
7,10,8,10,4,29
3,12,10,12,5,29
10,7,12,5,4,29
10,4,12,7,6,29
6,12,12,5,5,29
12,8,5,6,5,29
12,4,6,5,12,29
6,12,3,8,12,29
6,8,12,10,5,29
7,8,4,12,10,29
7,8,8,12,5,29
8,12,6,5,8,29
